H,schema,1,kinds,R;E;S;V;X
H,R,kind,uptime_ms,wall_utc,run_id,firmware,hardware,fw_read,app_version,catalogue_version,type_table_version,kernel_iface
H,E,kind,uptime_ms,run_id,type,resolved,handle,driver_count,connected,descriptor
H,S,kind,uptime_ms,wall_utc,type,interval_ms,samples,batches,field_count,field_count_alt,ts_span_ms,longest_gap_ms,dt_min_m,dt_min_e,dt_p05_m,dt_p05_e,dt_p50_m,dt_p50_e,dt_p95_m,dt_p95_e,dt_max_m,dt_max_e,dt_bin_width_m,dt_bin_width_e,dt_over,batch_p50_m,batch_p50_e,batch_dt_p50_m,batch_dt_p50_e,us_over_999,non_monotonic,skew_ppm_m,skew_ppm_e,first_offset_ms,last_offset_ms,cadence,first_sample_ms
H,V,kind,uptime_ms,type,field,n,nonfinite,denormal,min_m,min_e,max_m,max_e,mean_m,mean_e,lsb_m,lsb_e,stuck_max_run,ever_changed,distinct,distinct_over
H,B,kind,uptime_ms,type,series,bins,width_m,width_e,origin_m,origin_e,count,under,over,min_m,min_e,max_m,max_e,+idx:count per non-empty bin
S,95547,1787674459,0x42,60000,1,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,198,198,0,198
B,95547,0x42,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,95547,0x42,0,1,0,0,6100000,-5,6100000,-5,6100000,-5,0,127,1,0,0,0
V,95547,0x42,1,1,0,0,5400000,-5,5400000,-5,5400000,-5,0,127,1,0,0,0
S,95547,1787674459,0x43,60000,55,11,7,-1,54919,1030,1011000,-3,1030000,-3,1030000,-3,1030000,-3,1030000,-3,1000000,-6,54,5500000,-6,5300000,-3,0,0,-7568309,-2,4060,196,0,5107
B,95547,0x43,0,128,1000000,-6,0,0,54,0,54,1011000,-3,1030000,-3
B,95547,0x43,1,128,1000000,-6,0,0,10,0,10,5080000,-3,5300000,-3
B,95547,0x43,2,64,1000000,-6,0,0,11,0,0,5000000,-6,5000000,-6,5:11
V,95547,0x43,0,55,0,0,0,0,0,0,0,0,0,127,55,0,0,0
V,95547,0x43,1,55,0,0,0,0,0,0,0,0,0,127,55,0,0,0
V,95547,0x43,2,55,0,0,1000000,-6,1000000,-6,1000000,-6,0,127,55,0,0,0
V,95547,0x43,3,55,0,0,0,0,0,0,0,0,0,127,55,0,0,0
V,95547,0x43,4,55,0,0,0,0,0,0,0,0,0,127,55,0,0,0
V,95547,0x43,5,55,0,0,0,0,0,0,0,0,0,127,55,0,0,0
V,95547,0x43,6,55,0,0,0,0,0,0,0,0,0,127,55,0,0,0
S,95547,1787674459,0x50,60000,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,0,0,0,0,0,0,0,0,0,0,0,-1
S,95547,1787674459,0x51,60000,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,197,197,0,197
B,95547,0x51,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,95547,0x51,0,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
S,95547,1787674459,0x52,60000,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,197,197,0,197
B,95547,0x52,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,95547,0x52,0,1,0,1,2270104,-49,2270104,-49,2270104,-49,0,127,1,0,1,0
S,95547,1787674459,0x53,60000,50,10,2,-1,49823,1030,1011000,-3,1030000,-3,1030000,-3,1030000,-3,1030000,-3,1000000,-6,49,5500000,-6,5319000,-3,0,0,-8332065,-2,4059,227,0,5104
B,95547,0x53,0,128,1000000,-6,0,0,49,0,49,1011000,-3,1030000,-3
B,95547,0x53,1,128,1000000,-6,0,0,9,0,9,5080000,-3,5319000,-3
B,95547,0x53,2,64,1000000,-6,0,0,10,0,0,5000000,-6,5000000,-6,5:10
V,95547,0x53,0,50,0,0,0,0,0,0,0,0,0,127,50,0,0,0
V,95547,0x53,1,50,0,0,0,0,0,0,0,0,0,127,50,0,1,0
S,95547,1787674459,0x60,60000,1,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,194,194,0,194
B,95547,0x60,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,95547,0x60,0,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
V,95547,0x60,1,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
S,95547,1787674459,0x61,60000,1,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,194,194,0,194
B,95547,0x61,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,95547,0x61,0,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
V,95547,0x61,1,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
S,95547,1787674459,0x70,60000,200,12,1,-1,40465,214,2020000,-4,2140000,-4,2140000,-4,2140000,-4,2140000,-4,1000000,-6,199,1750000,-5,5000000,-7,0,0,-3338058,-1,10127,0,1,10352
B,95547,0x70,0,128,1000000,-6,0,0,199,0,199,2020000,-4,2140000,-4
B,95547,0x70,1,128,1000000,-6,0,0,11,0,3,0,0,1016900,-2,0:6,1:2
B,95547,0x70,2,64,1000000,-6,0,0,12,0,0,1600000,-5,1700000,-5,16:4,17:8
V,95547,0x70,0,200,0,0,3067000,-5,3078000,-5,3075865,-5,9998322,-9,30,1,0,0
S,95547,1787674459,0x80,60000,239,19,2,-1,48394,214,2020000,-4,2140000,-4,2140000,-4,2140000,-4,2140000,-4,1000000,-6,238,1350000,-5,5000000,-7,0,0,-1829092,-1,9957,2474,1,10182
B,95547,0x80,0,128,1000000,-6,0,0,238,0,238,2020000,-4,2140000,-4
B,95547,0x80,1,128,1000000,-6,0,0,18,0,4,0,0,1040300,-2,0:14
B,95547,0x80,2,64,1000000,-6,0,0,19,0,0,1100000,-5,1300000,-5,11:4,13:15
V,95547,0x80,0,239,0,0,1001070,-1,1001210,-1,1001127,-1,1000000,-6,5,1,0,0
V,95547,0x80,1,239,0,0,1014423,-1,1014423,-1,1014423,-1,0,127,239,0,0,0
S,95547,1787674459,0x90,60000,200,12,1,-1,40465,214,2020000,-4,2140000,-4,2140000,-4,2140000,-4,2140000,-4,1000000,-6,199,1750000,-5,5000000,-7,0,0,-3337619,-1,10127,1,1,10351
B,95547,0x90,0,128,1000000,-6,0,0,199,0,199,2020000,-4,2140000,-4
B,95547,0x90,1,128,1000000,-6,0,0,11,0,4,0,0,1016800,-2,0:7
B,95547,0x90,2,64,1000000,-6,0,0,12,0,0,1600000,-5,1700000,-5,16:4,17:8
V,95547,0x90,0,200,0,0,1008704,-4,1017543,-4,1013948,-4,4501343,-10,1,1,0,0
S,95547,1787674459,0xa0,60000,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,0,0,0,0,0,0,0,0,0,0,0,-1
S,95547,1787674459,0xb0,60000,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,190,190,0,190
B,95547,0xb0,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,95547,0xb0,0,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
S,95547,1787674459,0xc0,60000,1,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,189,189,0,189
B,95547,0xc0,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,95547,0xc0,0,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
V,95547,0xc0,1,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
S,95547,1787674459,0xe0,60000,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,189,189,0,189
B,95547,0xe0,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,95547,0xe0,0,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
S,95547,1787674459,0xe1,60000,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,189,189,0,188
B,95547,0xe1,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,95547,0xe1,0,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
S,95547,1787674459,0x110,60000,50,10,5,-1,55137,6317,1011000,-3,6317000,-3,6317000,-3,6317000,-3,6317000,-3,1000000,-6,49,5500000,-6,1040600,-2,0,0,-7946670,-2,4059,0,0,5092
B,95547,0x110,0,128,1000000,-6,0,0,49,0,49,1011000,-3,6317000,-3
B,95547,0x110,1,128,1000000,-6,0,0,9,0,9,4897000,-3,1040600,-2
B,95547,0x110,2,64,1000000,-6,0,0,10,0,0,5000000,-6,5000000,-6,5:10
V,95547,0x110,0,50,0,0,0,0,0,0,0,0,0,127,50,0,0,0
V,95547,0x110,1,50,0,0,0,0,0,0,0,0,0,127,50,0,1,0
V,95547,0x110,2,50,0,0,0,0,0,0,0,0,0,127,50,0,0,0
V,95547,0x110,3,50,0,0,0,0,0,0,0,0,0,127,50,0,0,0
V,95547,0x110,4,50,0,0,0,0,0,0,0,0,0,127,50,0,0,0
S,95547,1787674459,0x111,60000,50,10,3,-1,55137,6317,1011000,-3,6317000,-3,6317000,-3,6317000,-3,6317000,-3,1000000,-6,49,5500000,-6,1040600,-2,0,0,-7946670,-2,4059,0,0,5091
B,95547,0x111,0,128,1000000,-6,0,0,49,0,49,1011000,-3,6317000,-3
B,95547,0x111,1,128,1000000,-6,0,0,9,0,9,4897000,-3,1040600,-2
B,95547,0x111,2,64,1000000,-6,0,0,10,0,0,5000000,-6,5000000,-6,5:10
V,95547,0x111,0,50,0,0,0,0,0,0,0,0,0,127,50,0,0,0
V,95547,0x111,1,50,0,0,0,0,0,0,0,0,0,127,50,0,1,0
V,95547,0x111,2,50,0,0,0,0,0,0,0,0,0,127,50,0,1,0
S,95547,1787674459,0x112,60000,55,11,1,-1,55137,1226,1011000,-3,1226000,-3,1226000,-3,1226000,-3,1226000,-3,1000000,-6,54,5500000,-6,5319000,-3,0,0,-7946670,-2,4059,0,0,5090
B,95547,0x112,0,128,1000000,-6,0,0,54,0,54,1011000,-3,1226000,-3
B,95547,0x112,1,128,1000000,-6,0,0,10,0,10,4897000,-3,5319000,-3
B,95547,0x112,2,64,1000000,-6,0,0,11,0,0,5000000,-6,5000000,-6,5:11
V,95547,0x112,0,55,0,0,0,0,0,0,0,0,0,127,55,0,0,0
S,95547,1787674459,0x120,60000,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,181,181,0,181
B,95547,0x120,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,95547,0x120,0,1,0,0,9997266,-5,9997266,-5,9997266,-5,0,127,1,0,0,0
S,95547,1787674459,0x121,60000,1,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,181,181,0,181
B,95547,0x121,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,95547,0x121,0,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
V,95547,0x121,1,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
S,95547,1787674459,0x122,60000,55,11,5,-1,54919,1030,1011000,-3,1030000,-3,1030000,-3,1030000,-3,1030000,-3,1000000,-6,54,5500000,-6,5301000,-3,0,0,-7566201,-2,4059,196,0,5089
B,95547,0x122,0,128,1000000,-6,0,0,54,0,54,1011000,-3,1030000,-3
B,95547,0x122,1,128,1000000,-6,0,0,10,0,10,5080000,-3,5301000,-3
B,95547,0x122,2,64,1000000,-6,0,0,11,0,0,5000000,-6,5000000,-6,5:11
V,95547,0x122,0,55,0,0,4391797,-6,4403828,-6,4397131,-6,3905297,-10,6,1,0,0
V,95547,0x122,1,55,0,0,-1953125,-5,-2968750,-6,-1179261,-5,1406250,-6,6,1,0,0
V,95547,0x122,2,55,0,0,-1593750,-5,-7187500,-6,-1190341,-5,3125000,-7,6,1,0,0
V,95547,0x122,3,55,0,0,2225000,-4,2225000,-4,2225000,-4,0,127,55,0,0,0
V,95547,0x122,4,55,0,0,2230000,-4,2230000,-4,2230000,-4,0,127,55,0,0,0
S,95547,1787674459,0x130,60000,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,0,0,0,0,0,0,0,0,0,0,0,-1
S,95547,1787674459,0x131,60000,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,0,0,0,0,0,0,0,0,0,0,0,-1
S,95547,1787674459,0x140,60000,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,177,177,0,177
B,95547,0x140,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,95547,0x140,0,1,0,1,1401299,-51,1401299,-51,1401299,-51,0,127,1,0,1,0
S,95547,1787674459,0x150,60000,55,11,2,-1,55137,1230,1011000,-3,1230000,-3,1230000,-3,1230000,-3,1230000,-3,1000000,-6,54,5500000,-6,5318000,-3,0,0,-7946670,-2,4059,0,0,5086
B,95547,0x150,0,128,1000000,-6,0,0,54,0,54,1011000,-3,1230000,-3
B,95547,0x150,1,128,1000000,-6,0,0,10,0,10,4898000,-3,5318000,-3
B,95547,0x150,2,64,1000000,-6,0,0,11,0,0,5000000,-6,5000000,-6,5:11
V,95547,0x150,0,55,0,0,0,0,0,0,0,0,0,127,55,0,0,0
V,95547,0x150,1,55,0,0,0,0,0,0,0,0,0,127,55,0,1,0
S,155547,1787674519,0x10,60000,5875,611,3,-1,119671,45,2000000,-5,2050000,-5,2050000,-5,2150000,-5,4500000,-5,1000000,-6,0,1050000,-5,5000000,-7,0,0,-2625870,-2,3378,316,1,2679
B,155547,0x10,0,128,1000000,-6,0,0,5874,0,0,2000000,-5,4500000,-5,20:5217,21:576,39:10,40:70,45:1
B,155547,0x10,1,128,1000000,-6,0,0,610,0,48,0,0,3215000,-3,0:503,1:45,2:2,17:1,18:9,19:1,20:1
B,155547,0x10,2,64,1000000,-6,0,0,611,0,0,5000000,-6,1000000,-5,5:47,10:564
V,155547,0x10,0,5875,0,0,-1908237,-6,1831620,-6,-1593320,-7,2394274,-9,5,1,0,0
V,155547,0x10,1,5875,0,0,-2674405,-6,1338400,-6,2669985,-7,2394259,-9,4,1,0,0
V,155547,0x10,2,5875,0,0,6035967,-6,1194025,-5,9746018,-6,2393723,-9,4,1,0,0
S,155547,1787674519,0x11,60000,5875,611,3,-1,119646,40,2000000,-5,2050000,-5,2050000,-5,2150000,-5,4000000,-5,1000000,-6,0,1050000,-5,5000000,-7,0,0,-2605310,-2,3332,294,1,2678
B,155547,0x11,0,128,1000000,-6,0,0,5874,0,0,2000000,-5,4000000,-5,20:5218,21:576,39:10,40:70
B,155547,0x11,1,128,1000000,-6,0,0,610,0,51,0,0,3066000,-3,0:500,1:37,2:14,18:1,19:2,20:3,23:1,52:1
B,155547,0x11,2,64,1000000,-6,0,0,611,0,0,5000000,-6,1000000,-5,5:47,10:564
V,155547,0x11,0,7,5868,7,1401299,-51,1071993,-48,2354182,-49,1541428,-50,5,1,16,1
V,155547,0x11,1,5870,5,5870,2662467,-50,7833259,-49,1569454,-49,1401299,-51,4,1,16,1
V,155547,0x11,2,5875,0,5875,3532674,-48,6988275,-48,5704687,-48,1401299,-51,4,1,16,1
S,155547,1787674519,0x20,60000,2730,283,3,-1,115489,2655,3900000,-5,4050000,-5,4050000,-5,4150000,-5,2655000,-3,1000000,-6,3,1050000,-5,5000000,-7,0,0,-4314799,-2,5731,954,1,5773
B,155547,0x20,0,128,1000000,-6,0,0,2729,0,3,3900000,-5,2655000,-3,39:10,40:2210,41:506
B,155547,0x20,1,128,1000000,-6,0,0,282,0,22,0,0,5318000,-3,0:234,1:20,16:2,17:2,19:2
B,155547,0x20,2,64,1000000,-6,0,0,283,0,0,5000000,-6,1000000,-5,5:20,10:263
V,155547,0x20,0,2730,0,0,-2746666,-6,1648000,-6,-5700589,-7,6103701,-8,4,1,0,0
V,155547,0x20,1,2730,0,0,-2197333,-6,3540147,-6,-1797350,-7,6103701,-8,6,1,0,0
V,155547,0x20,2,2730,0,0,-3723258,-6,7324443,-7,2443717,-8,6103701,-8,4,1,0,0
S,155547,1787674519,0x21,60000,2875,299,3,-1,115489,41,3900000,-5,4050000,-5,4050000,-5,4150000,-5,4100000,-5,1000000,-6,0,1050000,-5,5000000,-7,0,0,-4314799,-2,5730,953,1,5772
B,155547,0x21,0,128,1000000,-6,0,0,2874,0,0,3900000,-5,4100000,-5,39:10,40:2325,41:539
B,155547,0x21,1,128,1000000,-6,0,0,298,0,27,0,0,5096000,-3,0:253,1:13,17:2,18:2,21:1
B,155547,0x21,2,64,1000000,-6,0,0,299,0,0,5000000,-6,1000000,-5,5:23,10:276
V,155547,0x21,0,13,2862,12,0,0,3783505,-50,1541428,-50,1401299,-51,4,1,16,1
V,155547,0x21,1,274,2601,112,0,0,8127532,-50,1401299,-51,1401299,-51,6,1,16,1
V,155547,0x21,2,1955,920,1462,0,0,1681558,-50,2802597,-51,1401299,-51,4,1,16,1
S,155547,1787674519,0x41,60000,115,23,2,-1,115996,1030,1011000,-3,1030000,-3,1030000,-3,1030000,-3,1030000,-3,1000000,-6,114,5500000,-6,5301000,-3,0,0,-3626147,-2,4059,0,2,5107
B,155547,0x41,0,128,1000000,-6,0,0,114,0,114,1011000,-3,1030000,-3
B,155547,0x41,1,128,1000000,-6,0,0,22,0,22,4919000,-3,5301000,-3
B,155547,0x41,2,64,1000000,-6,0,0,23,0,0,5000000,-6,5000000,-6,5:23
V,155547,0x41,0,115,0,0,0,0,0,0,0,0,0,127,115,0,0,0
V,155547,0x41,1,115,0,0,0,0,0,0,0,0,0,127,115,0,0,0
S,155547,1787674519,0x42,60000,1,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,198,198,0,198
B,155547,0x42,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,155547,0x42,0,1,0,0,6100000,-5,6100000,-5,6100000,-5,0,127,1,0,0,0
V,155547,0x42,1,1,0,0,5400000,-5,5400000,-5,5400000,-5,0,127,1,0,0,0
S,155547,1787674519,0x43,60000,115,23,7,-1,115996,1030,1011000,-3,1030000,-3,1030000,-3,1030000,-3,1030000,-3,1000000,-6,114,5500000,-6,5300000,-3,0,0,-3626147,-2,4060,1,2,5107
B,155547,0x43,0,128,1000000,-6,0,0,114,0,114,1011000,-3,1030000,-3
B,155547,0x43,1,128,1000000,-6,0,0,22,0,22,4919000,-3,5300000,-3
B,155547,0x43,2,64,1000000,-6,0,0,23,0,0,5000000,-6,5000000,-6,5:23
V,155547,0x43,0,115,0,0,0,0,0,0,0,0,0,127,115,0,0,0
V,155547,0x43,1,115,0,0,0,0,0,0,0,0,0,127,115,0,0,0
V,155547,0x43,2,115,0,0,1000000,-6,1000000,-6,1000000,-6,0,127,115,0,0,0
V,155547,0x43,3,115,0,0,0,0,0,0,0,0,0,127,115,0,0,0
V,155547,0x43,4,115,0,0,0,0,0,0,0,0,0,127,115,0,0,0
V,155547,0x43,5,115,0,0,0,0,0,0,0,0,0,127,115,0,0,0
V,155547,0x43,6,115,0,0,0,0,0,0,0,0,0,127,115,0,0,0
S,155547,1787674519,0x50,60000,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,0,0,0,0,0,0,0,0,0,0,0,-1
S,155547,1787674519,0x51,60000,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,197,197,0,197
B,155547,0x51,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,155547,0x51,0,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
S,155547,1787674519,0x52,60000,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,197,197,0,197
B,155547,0x52,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,155547,0x52,0,1,0,1,2270104,-49,2270104,-49,2270104,-49,0,127,1,0,1,0
S,155547,1787674519,0x53,60000,110,22,2,-1,115996,6126,1011000,-3,6126000,-3,6126000,-3,6126000,-3,6126000,-3,1000000,-6,109,5500000,-6,1000500,-2,0,0,-3626147,-2,4059,0,2,5104
B,155547,0x53,0,128,1000000,-6,0,0,109,0,109,1011000,-3,6126000,-3
B,155547,0x53,1,128,1000000,-6,0,0,21,0,21,5053000,-3,1000500,-2
B,155547,0x53,2,64,1000000,-6,0,0,22,0,0,5000000,-6,5000000,-6,5:22
V,155547,0x53,0,110,0,0,0,0,0,0,0,0,0,127,110,0,0,0
V,155547,0x53,1,110,0,0,0,0,0,0,0,0,0,127,110,0,1,0
S,155547,1787674519,0x60,60000,1,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,194,194,0,194
B,155547,0x60,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,155547,0x60,0,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
V,155547,0x60,1,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
S,155547,1787674519,0x61,60000,1,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,194,194,0,194
B,155547,0x61,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,155547,0x61,0,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
V,155547,0x61,1,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
