H,schema,1,kinds,R;E;S;V;X
H,R,kind,uptime_ms,wall_utc,run_id,firmware,hardware,fw_read,app_version,catalogue_version,type_table_version,kernel_iface
H,E,kind,uptime_ms,run_id,type,resolved,handle,driver_count,connected,descriptor
H,S,kind,uptime_ms,wall_utc,type,interval_ms,samples,batches,field_count,field_count_alt,ts_span_ms,longest_gap_ms,dt_min_m,dt_min_e,dt_p05_m,dt_p05_e,dt_p50_m,dt_p50_e,dt_p95_m,dt_p95_e,dt_max_m,dt_max_e,dt_bin_width_m,dt_bin_width_e,dt_over,batch_p50_m,batch_p50_e,batch_dt_p50_m,batch_dt_p50_e,us_over_999,non_monotonic,skew_ppm_m,skew_ppm_e,first_offset_ms,last_offset_ms,cadence,first_sample_ms
H,V,kind,uptime_ms,type,field,n,nonfinite,denormal,min_m,min_e,max_m,max_e,mean_m,mean_e,lsb_m,lsb_e,stuck_max_run,ever_changed,distinct,distinct_over
H,B,kind,uptime_ms,type,series,bins,width_m,width_e,origin_m,origin_e,count,under,over,min_m,min_e,max_m,max_e,+idx:count per non-empty bin
V,389817,0x20,2,1250,0,0,-7220679,-5,7354961,-5,-3660268,-7,6103701,-8,5,1,0,0
S,389817,1787344905,0x21,51730,1250,130,3,-1,50183,46,2600000,-5,4050000,-5,4050000,-5,4150000,-5,4600000,-5,1000000,-6,0,1050000,-5,5000000,-7,0,0,-1078170,-1,5471,587,1,5518
B,389817,0x21,0,128,1000000,-6,0,0,1249,0,0,2600000,-5,4600000,-5,26:1,40:1020,41:226,45:1,46:1
B,389817,0x21,1,128,1000000,-6,0,0,129,0,13,0,0,5093000,-3,0:109,1:6,18:1
B,389817,0x21,2,64,1000000,-6,0,0,130,0,0,5000000,-6,1000000,-5,5:10,10:120
V,389817,0x21,0,108,1142,91,0,0,4129628,-48,2045896,-49,1401299,-51,4,1,16,1
V,389817,0x21,1,293,957,223,0,0,4824670,-48,1443337,-49,1401299,-51,3,1,16,1
V,389817,0x21,2,844,406,653,0,0,1688564,-48,1401299,-50,1401299,-51,5,1,16,1
S,389817,1787344905,0x41,51730,50,10,2,-1,50086,1145,1002000,-3,1145000,-3,1145000,-3,1145000,-3,1145000,-3,1000000,-6,49,5500000,-6,5213000,-3,0,0,-9098434,-2,4177,0,0,5110
B,389817,0x41,0,128,1000000,-6,0,0,49,0,49,1002000,-3,1145000,-3
B,389817,0x41,1,128,1000000,-6,0,0,9,0,9,5076000,-3,5213000,-3
B,389817,0x41,2,64,1000000,-6,0,0,10,0,0,5000000,-6,5000000,-6,5:10
V,389817,0x41,0,50,0,0,0,0,0,0,0,0,0,127,50,0,0,0
V,389817,0x41,1,50,0,0,0,0,0,0,0,0,0,127,50,0,0,0
S,389817,1787344905,0x42,51730,1,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,198,198,0,198
B,389817,0x42,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,389817,0x42,0,1,0,0,6700000,-5,6700000,-5,6700000,-5,0,127,1,0,0,0
V,389817,0x42,1,1,0,0,5300000,-5,5300000,-5,5300000,-5,0,127,1,0,0,0
S,389817,1787344905,0x43,51730,50,10,7,-1,50086,1145,1002000,-3,1145000,-3,1145000,-3,1145000,-3,1145000,-3,1000000,-6,49,5500000,-6,5213000,-3,0,0,-9098434,-2,4177,0,0,5110
B,389817,0x43,0,128,1000000,-6,0,0,49,0,49,1002000,-3,1145000,-3
B,389817,0x43,1,128,1000000,-6,0,0,9,0,9,5076000,-3,5213000,-3
B,389817,0x43,2,64,1000000,-6,0,0,10,0,0,5000000,-6,5000000,-6,5:10
V,389817,0x43,0,50,0,0,0,0,0,0,0,0,0,127,50,0,0,0
V,389817,0x43,1,50,0,0,0,0,0,0,0,0,0,127,50,0,0,0
V,389817,0x43,2,50,0,0,1000000,-6,1000000,-6,1000000,-6,0,127,50,0,0,0
V,389817,0x43,3,50,0,0,0,0,0,0,0,0,0,127,50,0,0,0
V,389817,0x43,4,50,0,0,0,0,0,0,0,0,0,127,50,0,0,0
V,389817,0x43,5,50,0,0,0,0,0,0,0,0,0,127,50,0,0,0
V,389817,0x43,6,50,0,0,0,0,0,0,0,0,0,127,50,0,0,0
S,389817,1787344905,0x50,51730,2,2,1,-1,504,504,5040000,-4,5040000,-4,5040000,-4,5040000,-4,5040000,-4,1000000,-6,1,1500000,-6,5010000,-4,0,0,-5988024,-3,4,1,0,933
B,389817,0x50,0,128,1000000,-6,0,0,1,0,1,5040000,-4,5040000,-4
B,389817,0x50,1,128,1000000,-6,0,0,1,0,1,5010000,-4,5010000,-4
B,389817,0x50,2,64,1000000,-6,0,0,2,0,0,1000000,-6,1000000,-6,1:2
V,389817,0x50,0,2,0,2,1401299,-51,1401299,-51,1401299,-51,0,127,2,0,1,0
S,389817,1787344905,0x51,51730,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,196,196,0,196
B,389817,0x51,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,389817,0x51,0,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
S,389817,1787344905,0x52,51730,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,196,196,0,196
B,389817,0x52,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,389817,0x52,0,1,0,1,7819245,-49,7819245,-49,7819245,-49,0,127,1,0,1,0
S,389817,1787344905,0x53,51730,50,10,2,-1,50290,1201,1012000,-3,1201000,-3,1201000,-3,1201000,-3,1201000,-3,1000000,-6,49,5500000,-6,5384000,-3,0,0,-9060548,-2,4178,0,0,5311
B,389817,0x53,0,128,1000000,-6,0,0,49,0,49,1012000,-3,1201000,-3
B,389817,0x53,1,128,1000000,-6,0,0,9,0,9,4977000,-3,5384000,-3
B,389817,0x53,2,64,1000000,-6,0,0,10,0,0,5000000,-6,5000000,-6,5:10
V,389817,0x53,0,50,0,0,0,0,0,0,0,0,0,127,50,0,0,0
V,389817,0x53,1,50,0,0,0,0,0,0,0,0,0,127,50,0,1,0
S,389817,1787344905,0x60,51730,1,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,194,194,0,194
B,389817,0x60,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,389817,0x60,0,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
V,389817,0x60,1,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
S,389817,1787344905,0x61,51730,1,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,194,194,0,194
B,389817,0x61,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,389817,0x61,0,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
V,389817,0x61,1,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
S,389817,1787344905,0x70,51730,250,15,1,-1,50588,284,1260000,-4,2840000,-4,2840000,-4,2840000,-4,2840000,-4,1000000,-6,248,1750000,-5,5000000,-7,0,0,-2547250,-1,10271,1,1,10495
B,389817,0x70,0,128,1000000,-6,0,0,249,0,248,1260000,-4,2840000,-4,126:1
B,389817,0x70,1,128,1000000,-6,0,0,14,0,4,0,0,1050200,-2,0:9,1:1
B,389817,0x70,2,64,1000000,-6,0,0,15,0,0,1600000,-5,1700000,-5,16:5,17:10
V,389817,0x70,0,250,0,0,3187000,-5,3210000,-5,3205820,-5,9998322,-9,22,1,0,0
S,389817,1787344905,0x80,51730,250,20,2,-1,50588,284,1260000,-4,2840000,-4,2840000,-4,2840000,-4,2840000,-4,1000000,-6,248,1350000,-5,5000000,-7,0,0,-2452737,-1,9964,0,1,10188
B,389817,0x80,0,128,1000000,-6,0,0,249,0,248,1260000,-4,2840000,-4,126:1
B,389817,0x80,1,128,1000000,-6,0,0,19,0,4,0,0,1050200,-2,0:15
B,389817,0x80,2,64,1000000,-6,0,0,20,0,0,1100000,-5,1300000,-5,11:5,13:15
V,389817,0x80,0,250,0,0,1004690,-1,1005020,-1,1004816,-1,1000000,-6,3,1,0,0
V,389817,0x80,1,250,0,0,1013250,-1,1013250,-1,1013250,-1,0,127,250,0,0,0
S,389817,1787344905,0x90,51730,250,15,1,-1,50588,284,1260000,-4,2840000,-4,2840000,-4,2840000,-4,2840000,-4,1000000,-6,248,1750000,-5,5000000,-7,0,0,-2547250,-1,10271,1,1,10494
B,389817,0x90,0,128,1000000,-6,0,0,249,0,248,1260000,-4,2840000,-4,126:1
B,389817,0x90,1,128,1000000,-6,0,0,14,0,4,0,0,1050200,-2,0:10
B,389817,0x90,2,64,1000000,-6,0,0,15,0,0,1600000,-5,1700000,-5,16:5,17:10
V,389817,0x90,0,250,0,0,6929385,-5,7113386,-5,7044749,-5,2998352,-9,2,1,0,0
S,389817,1787344905,0xa0,51730,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,0,0,0,0,0,0,0,0,0,0,0,-1
S,389817,1787344905,0xb0,51730,4,4,1,-1,50602,45700,7220000,-4,4570000,-2,4570000,-2,4570000,-2,4570000,-2,1000000,-6,3,1500000,-6,4570000,-2,0,0,-3768944,-3,190,0,0,190
B,389817,0xb0,0,128,1000000,-6,0,0,3,0,3,7220000,-4,4570000,-2
B,389817,0xb0,1,128,1000000,-6,0,0,3,0,3,5330000,-4,4570000,-2
B,389817,0xb0,2,64,1000000,-6,0,0,4,0,0,1000000,-6,1000000,-6,1:4
V,389817,0xb0,0,4,0,2,0,0,1401299,-51,0,0,1401299,-51,1,1,2,0
S,389817,1787344905,0xc0,51730,1,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,190,190,0,190
B,389817,0xc0,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,389817,0xc0,0,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
V,389817,0xc0,1,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
S,389817,1787344905,0xe0,51730,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,189,189,0,188
B,389817,0xe0,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,389817,0xe0,0,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
S,389817,1787344905,0xe1,51730,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,188,188,0,188
B,389817,0xe1,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,389817,0xe1,0,1,0,1,4203895,-51,4203895,-51,4203895,-51,0,127,1,0,1,0
S,389817,1787344905,0x110,51730,50,10,5,-1,50290,1201,1012000,-3,1201000,-3,1201000,-3,1201000,-3,1201000,-3,1000000,-6,49,5500000,-6,5384000,-3,0,0,-9060548,-2,4178,0,0,5299
B,389817,0x110,0,128,1000000,-6,0,0,49,0,49,1012000,-3,1201000,-3
B,389817,0x110,1,128,1000000,-6,0,0,9,0,9,4987000,-3,5384000,-3
B,389817,0x110,2,64,1000000,-6,0,0,10,0,0,5000000,-6,5000000,-6,5:10
V,389817,0x110,0,50,0,0,0,0,0,0,0,0,0,127,50,0,0,0
V,389817,0x110,1,50,0,0,0,0,0,0,0,0,0,127,50,0,1,0
V,389817,0x110,2,50,0,0,0,0,0,0,0,0,0,127,50,0,0,0
V,389817,0x110,3,50,0,0,0,0,0,0,0,0,0,127,50,0,0,0
V,389817,0x110,4,50,0,0,0,0,0,0,0,0,0,127,50,0,0,0
S,389817,1787344905,0x111,51730,50,10,3,-1,50290,1201,1012000,-3,1201000,-3,1201000,-3,1201000,-3,1201000,-3,1000000,-6,49,5500000,-6,5384000,-3,0,0,-9060548,-2,4178,0,0,5297
B,389817,0x111,0,128,1000000,-6,0,0,49,0,49,1012000,-3,1201000,-3
B,389817,0x111,1,128,1000000,-6,0,0,9,0,9,4987000,-3,5384000,-3
B,389817,0x111,2,64,1000000,-6,0,0,10,0,0,5000000,-6,5000000,-6,5:10
V,389817,0x111,0,50,0,0,0,0,0,0,0,0,0,127,50,0,0,0
V,389817,0x111,1,50,0,0,0,0,0,0,0,0,0,127,50,0,1,0
V,389817,0x111,2,50,0,0,0,0,0,0,0,0,0,127,50,0,1,0
S,389817,1787344905,0x112,51730,50,10,1,-1,50290,1201,1012000,-3,1201000,-3,1201000,-3,1201000,-3,1201000,-3,1000000,-6,49,5500000,-6,5385000,-3,0,0,-9060548,-2,4178,0,0,5296
B,389817,0x112,0,128,1000000,-6,0,0,49,0,49,1012000,-3,1201000,-3
B,389817,0x112,1,128,1000000,-6,0,0,9,0,9,4986000,-3,5385000,-3
B,389817,0x112,2,64,1000000,-6,0,0,10,0,0,5000000,-6,5000000,-6,5:10
V,389817,0x112,0,50,0,0,0,0,0,0,0,0,0,127,50,0,0,0
S,389817,1787344905,0x120,51730,2,2,1,-1,22163,22163,2216300,-2,2216300,-2,2216300,-2,2216300,-2,2216300,-2,1000000,-6,1,1500000,-6,2198400,-2,0,0,-8142285,-3,180,1,0,180
B,389817,0x120,0,128,1000000,-6,0,0,1,0,1,2216300,-2,2216300,-2
B,389817,0x120,1,128,1000000,-6,0,0,1,0,1,2198400,-2,2198400,-2
B,389817,0x120,2,64,1000000,-6,0,0,2,0,0,1000000,-6,1000000,-6,1:2
V,389817,0x120,0,2,0,0,9998438,-5,1000000,-4,9999220,-5,1562500,-8,1,1,0,0
S,389817,1787344905,0x121,51730,1,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,1500000,-6,0,0,0,0,0,0,180,180,0,180
B,389817,0x121,2,64,1000000,-6,0,0,1,0,0,1000000,-6,1000000,-6,1:1
V,389817,0x121,0,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
V,389817,0x121,1,1,0,0,0,0,0,0,0,0,0,127,1,0,1,0
S,389817,1787344905,0x122,51730,50,10,5,-1,50088,1147,1000000,-3,1147000,-3,1147000,-3,1147000,-3,1147000,-3,1000000,-6,49,5500000,-6,5235000,-3,0,0,-9100414,-2,4178,0,0,5295
B,389817,0x122,0,128,1000000,-6,0,0,49,0,49,1000000,-3,1147000,-3
B,389817,0x122,1,128,1000000,-6,0,0,9,0,9,4974000,-3,5235000,-3
B,389817,0x122,2,64,1000000,-6,0,0,10,0,0,5000000,-6,5000000,-6,5:10
V,389817,0x122,0,50,0,0,4369063,-6,4382422,-6,4375351,-6,7028580,-10,6,1,0,0
V,389817,0x122,1,50,0,0,-2437500,-5,-2187500,-6,-1224375,-5,1250000,-6,6,1,0,0
V,389817,0x122,2,50,0,0,-1843750,-5,-6250000,-6,-1218438,-5,7812500,-7,6,1,0,0
V,389817,0x122,3,50,0,0,2145000,-4,2150000,-4,2146800,-4,5000000,-7,32,1,0,0
V,389817,0x122,4,50,0,0,2150000,-4,2150000,-4,2150000,-4,0,127,50,0,0,0
S,389817,1787344905,0x130,51730,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,0,0,0,0,0,0,0,0,0,0,0,-1
S,389817,1787344905,0x131,51730,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,-6,0,0,0,0,0,0,0,0,0,0,0,0,-1
S,389817,1787344905,0x140,51730,4,4,1,-1,1385,750,2550000,-4,7500000,-4,7500000,-4,7500000,-4,7500000,-4,1000000,-6,3,1500000,-6,7500000,-4,0,0,-1455749,-1,177,1,0,177
B,389817,0x140,0,128,1000000,-6,0,0,3,0,3,2550000,-4,7500000,-4
B,389817,0x140,1,128,1000000,-6,0,0,3,0,3,2030000,-4,7500000,-4
B,389817,0x140,2,64,1000000,-6,0,0,4,0,0,1000000,-6,1000000,-6,1:4
V,389817,0x140,0,4,0,2,0,0,1401299,-51,0,0,1401299,-51,1,1,2,0
S,389817,1787344905,0x150,51730,50,10,2,-1,50290,1201,1013000,-3,1201000,-3,1201000,-3,1201000,-3,1201000,-3,1000000,-6,49,5500000,-6,5385000,-3,0,0,-9060548,-2,4178,0,0,5293
B,389817,0x150,0,128,1000000,-6,0,0,49,0,49,1013000,-3,1201000,-3
B,389817,0x150,1,128,1000000,-6,0,0,9,0,9,4987000,-3,5385000,-3
B,389817,0x150,2,64,1000000,-6,0,0,10,0,0,5000000,-6,5000000,-6,5:10
V,389817,0x150,0,50,0,0,0,0,0,0,0,0,0,127,50,0,0,0
V,389817,0x150,1,50,0,0,0,0,0,0,0,0,0,127,50,0,1,0
X,390649,1787344906,2,completed,200,0,16737
